PM1-ug-m3,PM25-ug-m3,PM10-ug-m3,ParticleNumber-Nr-cm3,BlackCarbon-ug-m3,pPAHs-ng-m3,ActiveSurfaceArea-mm2-m3
27.73,28.238,29.248,52873,2.9055,34,155
27.73,28.238,30.249,52726,3.9355,34,155
28.745,29.248,30.249,50654,2.8861,34,155
28.738,29.242,29.743,49195,1.3697,34,155
28.738,29.242,31.234,48082,4.0226,34,155
32.218,32.706,34.643,48938,6.1202,34,155
30.623,30.623,31.127,47313,6.2321,18,132
24.923,24.923,25.454,39383,4.8044,18,132
23.307,23.307,24.384,40199,0.96958,18,132
22.216,22.216,23.847,41570,3.3694,21,120
18.277,18.853,19.424,38974,3.5613,21,120
17.112,17.697,18.277,34983,4.7578,21,120
17.701,17.701,19.995,26165,3.5944,21,120
18.285,18.285,19.999,24142,4.6791,21,120
19.436,20.003,20.566,33039,2.8249,21,120
22.778,23.322,23.862,33205,6.0556,21,120
27.047,27.567,28.085,61474,1.4828,21,120
22.778,22.778,23.862,50621,0.67692,28,308
23.857,23.857,25.988,48377,3.7765,28,308
23.852,24.389,25.982,47152,1.4865,28,308
24.389,24.923,32.617,47676,0.076536,28,308
25.449,25.977,36.995,55562,0.092156,28,308
22.758,23.302,28.57,68886,4.3211,28,308
21.661,22.211,24.913,71478,6.2984,28,308
22.202,22.748,24.368,56245,2.8685,28,308
21.642,21.642,26.995,54838,0.22892,28,308
24.886,25.416,30.066,50582,3.9551,36,379
20.522,20.522,26.462,46916,3.9719,36,379
19.395,19.96,23.272,46412,3.3928,36,379
19.96,20.522,22.729,43819,0.62031,36,379
21.079,21.633,25.938,41756,2.7143,36,379
23.267,23.806,26.978,41219,2.1452,36,379
30.558,30.558,31.56,43652,2.3672,36,379
14.738,15.348,15.348,25146,2.0348,22,55
15.348,15.348,18.309,20705,3.1294,22,55
14.741,14.741,15.954,21092,3.6792,22,55
14.124,14.124,14.124,20452,2.259,30,37
24.431,24.431,24.431,23464,0.5724,30,37
27.596,27.596,28.114,25384,0.41492,30,37
15.354,15.958,16.556,20202,0.75311,30,37
14.744,14.744,16.556,19447,0.83172,30,37
15.357,15.357,17.738,20975,2.1602,30,37
13.509,14.133,15.361,21107,2.0325,30,37
14.735,14.735,17.723,19643,0.41791,34,18
14.732,14.732,15.341,19540,1.5922,34,18
12.86,12.86,12.86,19140,3.1254,34,18
12.86,12.86,12.86,18185,4.4227,34,18
12.866,13.498,14.121,17892,1.944,34,18
12.869,13.5,14.741,17983,6.0502,34,18
15.965,15.965,16.563,18251,1.8722,25,24
18.897,18.897,20.037,19127,0.97977,25,24
18.897,18.897,21.16,19696,2.3751,25,24
14.747,15.358,17.738,19846,1.6106,25,24
15.958,15.958,16.556,19602,3.2603,25,24
15.354,15.958,16.556,20145,3.1425,25,24
15.955,16.552,16.552,20275,0.084127,19,24
18.889,19.461,21.151,20196,2.0893,19,24
18.889,19.461,26.026,20045,0.6126,19,24
17.144,17.731,18.889,20651,0.2373,19,24
17.727,17.727,18.885,21005,4.0021,19,24
17.723,18.305,18.881,22498,4.3512,19,24
20.02,20.02,24.955,22807,0.51321,19,24
21.688,21.688,25.476,26474,2.7822,19,24
23.327,23.327,25.999,30180,4.4382,9,7
28.085,28.085,31.14,27331,2.2162,9,7
21.979,22.504,25.082,37376,3.4849,46,78
19.845,19.845,21.451,37870,3.2825,46,78
18.755,18.755,19.845,37406,4.9482,46,78
17.088,17.088,18.204,37395,5.6718,46,78
18.204,18.204,19.845,36689,5.5291,49,80
20.39,20.39,21.985,37877,5.6999,49,80
20.39,20.39,22.51,39526,5.7221,49,80
18.214,18.766,23.557,38765,5.5821,49,80
17.658,18.214,20.395,38543,4.8484,49,80
15.965,15.965,17.102,37289,4.0594,49,80
29.557,29.557,34.326,38757,4.4171,30,71
29.548,30.034,31.956,35673,6.3435,30,71
29.061,29.061,30.034,32561,3.9327,30,71
27.584,28.079,30.517,32230,3.0937,30,71
29.54,29.54,31.947,35396,1.8259,30,71
26.08,26.581,32.423,34966,3.3488,30,71
24.04,24.552,31.938,36365,3.5525,30,71
23.525,23.525,29.532,33889,3.4842,30,71
23.007,23.007,26.574,32672,2.7677,30,71
24.034,24.034,25.055,28912,1.8946,26,61
24.552,24.552,28.063,25015,0.71371,26,61
25.561,25.561,28.547,25519,0.23353,26,61
25.561,25.561,27.065,25659,1.2771,26,61
26.567,27.065,30.492,27937,3.3805,26,61
29.516,30.001,36.134,29640,4.0797,26,61
21.949,21.949,25.048,29509,4.71,26,61
21.949,22.473,22.994,28913,2.5143,26,61
25.048,25.048,26.058,26423,1.9752,26,61
26.051,26.051,30.476,25553,1.792,26,61
27.547,28.04,31.912,28322,2.4089,27,59
26.552,26.552,29.508,27561,2.6883,27,59
29.021,29.021,35.2,25261,3.4611,27,59
25.034,25.034,28.032,24725,3.1736,27,59
25.041,25.041,26.051,23338,1.2679,27,59
24.014,24.014,25.034,21226,3.1104,27,59
23.499,23.499,25.034,21006,4.2205,27,59
23.506,23.506,24.532,20563,4.6987,27,59
24.532,25.041,25.547,20849,2.2958,27,59
24.014,24.014,25.034,20596,2.7138,27,59
23.499,23.499,24.525,20199,2.6676,29,61
24.014,24.014,25.034,19241,4.6396,29,61
24.014,24.014,26.044,19540,4.4241,29,61
24.014,24.525,25.54,20144,4.6768,29,61
27.036,27.036,29.492,20788,3.0985,29,61
22.975,23.493,28.516,22299,2.1612,29,61
23.493,24.007,26.037,24791,2.0241,29,61
22.975,22.975,22.975,27878,4.1193,29,61
22.975,22.975,23.493,29956,4.1046,29,61
25.02,25.02,27.028,31048,4.013,29,61
24.512,24.512,32.833,31220,2.7828,34,69
22.443,22.443,26.523,30858,3.9847,34,69
22.956,22.956,25.512,30933,4.5267,34,69
21.901,21.901,29.451,30390,4.4942,34,69
21.369,21.369,24.478,30688,3.1774,34,69
21.363,21.889,21.889,30668,2.7456,34,69
22.411,22.411,23.447,30450,2.8981,34,69
21.883,21.883,27.47,30311,3.1896,34,69
20.827,20.827,23.954,30564,4.5075,34,69
21.351,21.876,23.947,32318,4.9925,34,69
21.345,21.345,26.96,32985,5.4248,40,75
16.4,16.4,17.568,61340,6.1183,87,248
16.389,16.975,18.702,54062,6.6533,87,248
16.963,17.544,19.256,52654,6.0048,87,248
17.536,18.111,19.808,54662,7.4041,87,248
16.366,16.366,16.952,55809,6.0517,87,248
16.955,16.955,17.536,54100,6.2844,87,248
18.107,18.107,19.804,54287,5.01,87,248
16.955,16.955,18.111,54198,8.2999,87,248
18.677,18.677,19.242,53556,6.5521,87,248
19.799,20.356,24.15,52478,8.3932,73,279
22.713,22.713,30.321,72358,9.848,99,263
20.014,20.014,27.826,71908,7.6297,99,263
19.999,19.999,25.276,68766,9.7965,99,263
19.436,19.436,22.66,64077,9.4802,99,263
19.962,19.962,22.109,57476,10.996,101,196
19.952,19.952,22.097,52863,11.42,101,196
18.292,18.846,19.941,41796,10.937,101,196
16.033,16.033,21.561,40391,9.1278,101,196
16.607,16.607,19.946,35846,7.4093,101,196
17.748,17.748,19.411,33347,7.0573,101,196
17.193,17.757,18.871,33134,10.675,101,196
17.761,17.761,18.876,33602,11.143,101,196
18.311,18.311,24.717,33002,11.831,101,196
16.62,16.62,21.043,31386,10.12,101,196
17.743,17.743,19.406,36809,11.607,140,94
19.395,19.395,22.613,38568,12.386,140,94
17.166,17.166,22.607,35732,12.839,140,94
16.593,16.593,18.836,40363,13.029,140,94
17.161,17.724,18.282,39590,15.078,140,94
18.836,19.385,20.472,34001,15.291,140,94
19.385,19.385,22.074,34649,14.239,140,94
16.589,16.589,17.719,39611,11.119,140,94
16.585,16.585,17.152,47292,14.428,140,94
16.008,16.008,18.268,50575,16.211,140,94
17.705,17.705,19.909,47575,17.639,164,71
18.816,18.816,21.52,46127,14.023,164,71
15.426,16.003,17.143,48449,14.459,164,71
16.571,16.571,17.701,48211,12.003,164,71
17.701,17.701,19.359,47079,13.811,164,71
18.253,18.253,19.899,47029,14.875,164,71
17.134,17.134,18.806,46993,17.187,164,71
15.995,15.995,17.134,47507,12.538,164,71
17.134,17.134,17.696,49780,14.516,164,71
17.134,17.134,22.565,51123,15.015,164,71
18.258,18.811,21.515,53316,15.792,139,364
19.909,19.909,22.05,57281,13.911,139,364
18.826,19.375,21.532,59903,14.986,139,364
18.841,18.841,21.015,59993,11.929,139,364
18.866,19.416,20.504,60356,11.986,139,364
21.622,21.622,23.21,60596,10.824,139,364
23.781,23.781,31.319,59593,12.812,139,364
24.345,24.864,42.559,58948,11.549,139,364
22.274,22.805,32.392,58813,10.8,139,364
25.99,25.99,30.019,58861,5.5114,139,364
23.977,23.977,26.573,58193,5.9273,119,366
26.129,26.644,30.179,58129,6.0206,119,366
30.251,30.748,33.203,58318,7.4297,119,366
29.82,29.82,32.301,57907,7.2266,119,366
28.351,28.351,29.365,57778,8.5225,119,366
27.878,27.878,28.898,57824,6.2588,119,366
25.825,26.347,26.866,56570,5.9717,119,366
23.181,23.181,26.359,56700,5.9822,119,366
23.175,23.713,26.872,56582,9.5137,119,366
22.086,22.086,25.3,56045,8.2185,119,366
19.86,20.419,22.615,54477,8.1778,101,402
18.718,19.284,21.51,56039,7.676,101,402
18.696,19.262,20.935,58550,9.477,101,402
18.105,18.675,23.621,55324,5.9432,101,402
18.645,18.645,23.049,60661,7.2858,101,402
21.945,21.945,25.138,64696,8.3093,101,402
16.875,16.875,18.024,61864,11.34,101,402
16.851,16.851,20.239,44656,12.142,101,402
16.826,16.826,18.539,34555,13.749,101,402
18.516,19.077,20.734,30582,13.104,101,402
17.929,18.493,25.996,48736,16.135,136,108
38.715,38.715,39.699,34380,3.4806,96,65
39.208,39.699,42.132,33935,2.9135,96,65
39.208,39.208,43.573,33936,8.3979,96,65
39.699,40.677,42.132,33005,6.1217,96,65
40.182,40.67,43.566,34131,5.6176,57,65
43.524,44.001,44.952,34133,4.9989,51,123
44.485,44.959,45.904,34198,5.5368,51,123
40.144,40.631,41.601,34467,7.5047,51,123
40.631,40.631,42.084,34731,6.7843,51,123
39.164,39.655,41.117,34111,3.6874,59,151
39.655,40.144,41.117,33520,2.8825,59,151
39.164,39.655,40.144,34695,2.4992,59,151
38.672,39.164,39.655,35968,4.7463,59,151
39.164,39.655,40.631,35665,5.1331,59,151
39.655,39.655,40.631,34951,3.1437,59,151
39.164,39.164,41.601,34087,1.7249,59,151
40.144,40.631,42.566,33949,1.9853,59,151
40.624,41.11,46.829,34089,6.1356,59,151
39.164,39.655,42.084,33903,6.4194,59,151
38.672,39.164,40.144,34223,6.6815,35,78
38.172,38.172,39.158,34118,4.4389,35,78
38.672,38.672,40.144,34511,4.2603,35,78
38.672,39.164,41.601,33713,6.0425,35,78
39.158,39.648,40.624,33999,4.8712,35,78
39.656,40.145,41.602,34019,3.6332,35,78
39.648,39.648,41.11,34480,1.5234,35,78
39.158,39.648,43.517,35771,5.1721,35,78
38.172,38.666,42.559,37021,4.3238,35,78
38.172,38.666,41.111,37742,3.8503,35,78
39.158,39.158,40.625,37556,0.96256,32,195
38.172,38.665,40.624,37522,3.4069,32,195
39.649,39.649,41.111,37794,3.7254,32,195
41.111,41.595,45.89,37814,6.7624,32,195
39.158,39.649,44.945,37742,2.9604,32,195
39.649,40.138,43.518,38169,3.0449,32,195
41.595,42.078,50.54,42958,1.1698,32,195
43.032,43.511,50.072,41823,5.1856,32,195
47.757,47.757,50.072,39748,4.8115,32,195
50.991,51.448,52.814,36848,6.0715,32,195
41.104,41.589,43.511,36027,4.9711,28,233
46.822,47.29,51.448,33541,5.6955,28,233
50.064,50.524,57.737,31767,5.7852,28,233
42.064,42.546,46.345,29973,4.1601,28,233
42.057,42.538,43.496,29119,1.6769,28,233
43.496,43.496,46.806,28896,2.3464,28,233
45.867,46.337,50.515,28912,5.1378,28,233
43.973,44.449,49.133,28975,6.3795,28,233
42.057,42.057,44.923,27967,5.8128,28,233
43.018,43.018,48.206,27937,1.864,28,233
43.025,43.504,45.403,28565,3.2299,41,225
42.064,42.064,43.504,28358,6.9841,41,225
43.018,43.496,44.449,28880,6.5229,41,225
43.496,43.973,44.449,28716,4.1173,41,225
43.981,43.981,44.93,28554,2.8146,41,225
38.359,38.825,39.29,33868,4.0303,52,100
38.825,39.29,39.752,30206,2.183,52,100
37.892,38.359,38.825,29079,4.3471,52,100
38.825,38.825,40.214,29566,8.0946,52,100
39.29,39.752,41.132,35044,7.2365,52,100
39.224,39.224,41.064,33897,4.068,44,199
38.751,39.214,41.51,34205,3.7839,44,199
39.224,39.224,41.52,33756,6.1074,44,199
40.147,40.606,41.52,33194,7.1205,44,199
41.064,41.52,43.333,32094,6.555,44,199
38.76,39.224,42.882,32198,6.0291,44,199
39.224,39.686,41.52,32052,4.3048,44,199
39.686,40.147,42.429,31761,3.0182,44,199
40.156,40.156,42.892,31922,3.6653,44,199
40.147,40.606,41.975,30106,5.9847,49,117
40.147,40.606,41.975,29329,7.2627,49,117
39.686,40.147,43.783,29378,6.1651,49,117
38.76,38.76,41.064,29844,6.6629,49,117
38.76,39.224,40.606,29744,6.2284,49,117
39.696,39.696,41.986,30025,7.6633,49,117
41.975,41.975,44.232,29972,2.6589,49,117
41.975,42.429,43.333,29852,4.1198,49,117
39.224,39.686,42.429,30863,3.8307,49,117
39.686,39.686,41.52,31013,8.5432,49,117
42.429,42.882,43.783,31457,6.1259,50,166
44.221,44.221,49.082,31365,7.4026,50,166
44.68,45.126,48.658,32158,4.6643,50,166
46.005,46.448,54.244,30531,6.0361,50,166
46.016,46.901,52.551,30025,5.1948,50,166
45.572,46.016,55.948,28917,5.2847,50,166
42.419,42.871,47.33,28518,1.2988,50,166
46.448,46.889,49.082,28422,2.8068,50,166
51.262,51.693,56.789,28485,6.7343,50,166
51.262,51.693,57.208,29040,8.9023,50,166
47.33,47.77,53.393,28927,9.349,53,98
46.901,47.342,51.693,32226,7.1321,53,98
45.126,45.572,48.22,37147,6.1979,53,98
46.005,46.448,48.208,39224,5.0894,53,98
48.22,48.658,51.262,36611,6.5686,53,98
47.342,47.781,50.398,37289,5.5865,53,98
47.342,47.781,51.262,36537,3.9096,53,98
46.459,46.901,48.658,35032,1.9176,53,98
46.448,47.33,49.952,32937,4.9005,53,98
46.005,46.448,49.518,32087,7.0601,53,98
45.561,46.005,48.646,30872,8.6395,56,118
43.773,44.221,46.448,30753,5.6752,56,118
42.419,42.871,44.221,30939,6.1574,56,118
41.965,42.419,44.669,30541,4.5954,56,118
41.965,42.419,43.773,33268,7.8652,56,118
43.323,43.773,47.77,32310,5.678,56,118
17.024,17.539,22.98,45755,5.8555,95,141
15.457,15.457,19.571,33481,7.1249,95,141
15.469,15.999,17.56,33291,5.6646,95,141
15.475,15.475,16.529,27092,5.7303,95,141
14.947,15.481,15.481,29013,6.4843,95,141
14.952,14.952,14.952,27651,6.4323,95,141
16.017,16.017,16.542,26313,6.2119,95,141
16.548,16.548,18.609,27504,5.0242,95,141
15.493,16.023,18.609,32527,5.5896,95,141
14.963,14.963,20.617,34881,3.8486,95,141
17.641,17.641,19.119,30955,6.2625,166,82
16.13,16.638,18.138,30883,4.2041,166,82
16.638,17.141,17.641,32645,4.0933,166,82
19.119,19.119,20.568,32797,6.7913,166,82
19.127,19.127,21.999,31593,6.1476,166,82
16.645,17.149,22.934,34548,5.5368,117,157
16.638,16.638,19.605,42254,4.9495,117,157
16.638,17.141,18.138,46860,6.7807,117,157
16.63,17.134,18.13,48144,5.66,117,157
16.63,16.63,18.13,48240,6.3942,117,157
29.043,29.043,29.976,21405,2.3406,75,130
28.573,29.043,29.51,24814,3.3886,75,130
29.52,29.986,30.45,24901,3.5631,75,130
29.976,30.44,30.901,24778,4.1807,75,130
28.092,28.564,30.43,24190,2.5105,75,130
35.414,35.414,37.18,23086,3.1542,75,130
36.741,37.18,41.075,20152,1.485,75,130
28.092,28.564,30.891,18957,2.6571,75,130
28.083,28.555,29.024,20221,2.7217,75,130
28.555,29.024,29.956,23879,4.6762,40,101
29.338,29.791,32.477,1.1547e+05,2.998,40,110
28.861,28.861,35.513,99996,3.9486,40,110
27.463,27.924,31.097,1.1572e+05,8.576,40,110
27.455,27.916,28.831,91070,13.123,40,110
27.423,27.883,30.155,49966,22.691,40,110
26.952,26.952,31.487,42883,24.457,40,110
27.394,27.394,29.673,50830,23.754,40,110
27.833,28.29,28.746,51354,17.589,40,110
27.353,27.812,30.079,51420,14.282,40,110
27.353,27.812,29.629,44562,6.2175,73,101
30.067,30.515,35.761,43156,4.1888,73,101
31.847,32.288,36.614,47926,4.9958,73,101
26.882,26.882,28.714,48281,9.4058,73,101
27.812,28.269,28.725,42656,6.4359,73,101
28.725,29.178,30.079,40538,5.5291,73,101
26.892,27.353,29.178,42213,5.3047,73,101
26.892,26.892,28.725,47619,5.2988,73,101
26.882,26.882,28.714,49108,5.6714,73,101
27.333,27.333,29.607,45276,4.1473,73,101
27.322,27.781,29.596,45952,5.5721,81,140
28.681,28.681,32.252,41338,6.3023,81,140
28.671,28.671,38.249,41189,7.5162,81,140
27.76,28.217,34.418,39875,6.0453,81,140
28.66,28.66,31.346,38456,4.8667,81,140
31.8,31.8,33.985,38383,3.866,81,140
30.469,30.469,34.849,37320,5.1056,81,140
29.584,29.584,33.563,38529,4.0899,81,140
28.692,28.692,30.937,42281,5.0436,81,140
28.238,28.238,30.937,43385,5.513,81,140
27.802,27.802,30.067,39996,6.7088,95,131
28.248,28.703,32.276,38878,6.0436,95,131
27.791,28.248,30.503,37245,5.1378,95,131
28.238,28.692,29.145,36910,4.1888,95,131
29.123,29.574,30.914,35507,4.4675,95,131
29.574,30.022,33.985,34161,6.4155,95,131
32.678,33.116,35.279,35617,7.6862,95,131
33.538,33.972,36.97,35426,6.1551,95,131
28.195,28.649,30.891,36356,5.4304,95,131
28.649,28.649,30.446,37793,5.1324,95,131
28.184,28.638,29.54,41207,5.15,70,128
28.627,28.627,29.529,37398,4.8606,70,128
28.142,28.595,31.275,35001,5.1054,70,128
28.152,28.606,30.4,34600,6.4916,70,128
28.595,28.595,29.943,34543,6.5455,70,128
28.142,28.142,30.832,35636,6.5798,70,128
27.24,27.24,29.057,34940,6.4142,70,128
27.261,27.718,29.079,34519,6.8824,70,128
27.261,27.718,28.174,33603,6.4011,70,128
27.261,27.718,29.529,33382,6.6723,70,128
27.273,27.73,29.99,34131,7.6414,76,102
27.73,28.186,29.542,33808,7.248,76,102
28.64,29.092,31.765,33935,6.4859,76,102
29.553,30.001,32.217,34100,6.1423,76,102
30.436,30.436,34.381,34768,6.959,76,102
29.553,29.553,32.656,37317,7.4855,76,102
29.542,29.99,32.205,40573,6.9592,76,102
29.99,30.436,31.765,41328,5.0313,76,102
31.324,31.324,32.205,42099,6.3667,76,102
33.08,33.515,34.811,41488,8.308,76,102
33.528,33.528,40.719,41569,9.0062,74,99
31.778,32.217,36.534,43835,7.5187,74,99
30.448,30.893,32.217,45529,6.841,74,99
31.336,31.336,32.217,44307,6.6746,74,99
32.643,33.08,34.381,43781,5.5299,74,99
32.618,32.618,34.354,43947,6.296,74,99
31.289,31.729,33.477,44237,6.9517,74,99
30.39,30.39,32.594,43518,5.772,74,99
29.486,29.486,32.144,41003,5.0174,74,99
31.253,31.693,36.437,39847,5.8031,74,99
31.681,32.12,36.846,38161,7.2198,72,71
30.065,30.482,31.721,52825,10.147,52,68
30.911,30.911,31.736,56482,7.6011,52,68
31.324,31.736,33.37,52511,5.7896,52,68
30.08,30.496,31.324,43297,6.1718,52,68
30.525,30.94,31.354,46356,8.6582,52,68
30.925,31.339,32.571,40978,9.1125,52,68
30.925,31.339,32.162,38224,9.5484,52,68
30.525,30.525,31.354,39791,8.5153,52,68
30.094,30.51,30.925,39710,8.5322,52,68
30.525,30.525,32.587,38157,8.392,54,54
30.525,30.525,32.177,34072,8.5833,54,54
30.122,30.122,31.369,34607,8.501,54,54
30.539,30.539,31.781,31648,9.8285,54,54
30.969,31.383,32.207,34058,8.5958,54,54
30.984,30.984,32.223,34446,9.0914,54,54
30.167,30.167,32.24,35881,8.8833,54,54
29.748,29.748,31.001,32167,10.566,54,54
29.759,30.179,30.596,34928,9.0656,54,54
30.193,30.611,30.611,32695,8.847,54,54
31.03,31.03,32.271,31004,9.3916,60,0
31.459,31.873,33.514,29808,11.029,60,0
31.859,31.859,33.091,28288,12.057,60,0
31.859,31.859,33.091,31439,10.73,60,0
31.03,31.03,32.271,32059,8.7646,60,0
30.613,30.613,32.681,31475,8.6372,60,0
30.195,30.613,32.271,34678,11.283,60,0
30.613,30.613,32.271,31506,11.871,60,0
31.044,31.044,32.286,30592,10.886,60,0
31.873,31.873,33.921,30916,9.7598,60,0
31.474,31.474,33.53,28448,9.1749,70,0
31.474,31.474,32.712,26228,9.4763,70,0
31.088,31.503,33.561,25016,9.5652,70,0
31.088,31.088,32.742,24681,11.49,70,0
31.503,31.918,33.969,30335,10.436,70,0
31.102,31.518,33.576,32394,10.911,70,0
32.361,32.773,34.812,33400,7.836,70,0
33.198,33.608,36.037,36052,9.3662,70,0
32.39,32.39,34.438,38819,8.9343,70,0
31.991,32.405,35.668,42215,12.452,70,0
32.42,32.42,34.876,45311,9.9703,88,8
35.476,35.876,37.07,39788,6.7715,50,169
35.043,35.443,36.639,41077,7.0904,50,169
35.843,35.843,37.035,38277,7.8934,50,169
35.826,35.826,38.591,38227,8.0267,50,169
35.809,36.207,38.181,40431,9.9365,50,169
30.653,31.136,34.468,21396,0.42517,48,169
21.006,21.006,23.642,21248,2.8581,53,194
20.474,20.474,22.077,21764,2.7319,53,194
20.474,20.474,22.077,22121,1.0654,53,194
21.023,21.023,23.14,21845,1.1576,53,194
21.029,21.029,23.146,21798,3.3932,53,194
19.959,20.502,23.68,21835,3.6008,53,194
19.959,19.959,22.634,21361,2.38,53,194
21.04,21.575,25.227,23525,0.033524,53,194
19.959,19.959,22.634,20659,0.18816,53,194
21.576,22.107,24.199,19352,2.8147,37,114
21.576,22.107,25.738,18567,4.3178,37,114
25.888,26.374,28.296,24819,1.8374,41,232
24.415,24.909,26.374,28287,2.195,41,232
21.395,21.906,22.918,27613,2.1302,41,232
21.388,21.899,22.911,20513,1.082,41,232
21.899,22.407,22.911,20635,1.4957,41,232
22.4,22.904,23.904,23494,2.2997,41,232
22.904,23.405,24.4,23372,3.8747,41,232
22.407,22.911,26.85,20221,4.317,41,232
22.407,22.407,25.392,18061,2.1691,32,269
21.982,21.982,24.002,19858,4.0113,29,235
21.961,22.47,23.98,19738,2.1931,29,235
21.942,22.45,27.384,19321,3.2219,29,235
21.417,21.928,24.934,19022,2.4794,29,235
21.914,21.914,23.928,18716,1.4533,29,235
21.907,22.415,24.91,18871,1.3302,29,235
21.383,21.893,25.873,19092,2.594,29,235
20.862,21.376,24.394,18820,2.9295,29,235
21.369,22.386,23.89,18822,2.519,21,129
21.369,21.879,23.89,18741,2.8629,21,129
21.362,21.872,23.384,17562,3.3364,21,129
21.355,21.865,26.326,17118,2.7442,21,129
28.243,28.243,31.057,17182,1.3957,21,129
39.555,39.989,43.415,17376,2.4687,21,129
42.977,43.401,47.585,17441,2.5945,21,129
35.134,35.581,40.408,18239,2.1069,21,129
22.35,23.354,26.3,18100,1.6127,21,129
23.347,23.844,27.254,17963,1.9694,21,129
22.336,22.839,25.312,17667,2.6394,25,98
22.322,22.322,25.296,18059,2.5115,25,98
21.809,22.315,23.317,17990,4.2309,25,98
24.791,25.279,26.73,17875,3.909,25,98
24.791,25.765,33.254,19042,2.3058,25,98
26.722,27.201,34.146,19190,2.8352,25,98
26.722,26.722,32.79,19755,2.2966,25,98
22.285,22.787,25.74,19994,2.359,25,98
22.787,23.286,25.255,20259,1.3205,25,98
23.286,23.782,25.74,20645,3.4486,25,98
25.732,25.732,27.651,20462,1.7454,16,27
26.696,27.174,29.067,20796,1.8946,16,27
26.704,27.183,31.856,21581,1.9122,16,27
26.224,26.704,31.856,22473,2.9189,16,27
27.183,27.66,32.313,22548,2.7789,16,27
27.66,28.134,30.474,22537,2.0375,16,27
26.713,27.192,28.615,22187,1.0409,16,27
42.047,42.495,46.04,29527,11.455,56,140
41.618,42.068,44.3,30597,17.618,50,132
42.517,42.964,47.81,31570,13.67,50,132
44.731,45.613,48.664,31576,10.306,50,132
43.834,44.277,49.944,28846,10.325,50,132
43.366,44.254,47.326,28439,10.563,50,132
45.542,45.981,51.161,27716,10.367,50,132
43.732,44.174,48.107,26810,10.077,50,132
41.906,42.353,45.009,33373,10.351,50,132
49.71,50.137,52.677,55468,8.7699,50,132
57.556,57.966,62.02,44695,10.13,50,132
49.511,50.36,54.135,39378,12.381,69,173
41.192,41.638,45.158,37297,11.447,69,173
41.626,42.513,45.58,31917,7.663,69,173
41.192,41.638,46.459,31706,8.4735,69,173
46.484,46.916,49.485,46148,10.056,69,173
43.894,44.333,45.642,80923,11.294,69,173
37.194,37.652,40.823,78400,11.359,69,173
37.243,37.703,40.428,64718,11.964,69,173
37.313,37.773,40.954,91986,10.162,69,173
37.381,37.381,42.375,88781,7.5339,69,173
36.957,37.42,41.072,1.0678e+05,9.37,78,150
37.931,38.391,41.125,93149,11.5,78,150
38.88,39.338,41.607,88479,11.985,78,150
39.815,40.271,43.867,84353,9.1683,78,150
39.825,40.281,45.647,78434,9.6765,78,150
39.368,39.825,43.878,90814,7.4154,78,150
37.517,37.979,40.725,1.0913e+05,4.1218,78,150
37.507,37.969,42.517,1.0865e+05,3.5887,78,150
37.488,38.411,42.047,1.0775e+05,6.6635,78,150
